GEOID,COUNTYFP,TRACTCE,AREA,EJ_Community,SFS_Count,FSF_Count,Threat,EPA_FSF_Count,White_PCT,Black_PCT,HISPLA_PCT,Asian_PCT,LOWINCPCT,LINGISOPCT,LESSHSPCT,PRE1960PCT,PM25,OZONE,NO2,RSEI_AIR,PRMP,PWDIS,PTRAF,UST,PTSDF,ALAND,AWATER,CALC_SQ_MI,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,ACSDISABBAS,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,UNEMPLOYED,UNEMPPCT,DISABILITY,DISABILITYPCT,LINGISO,LESSHS,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,DSLPM,PNPL,PRE1960,DWATER,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80_SUP,TL_GEO_ID,Total_ACS,White,Black,Asian,HISPLA,Shape_Length,Shape_Area
36059408900,059,408900,21560000.000000000000000,0,0,0,0,0,0.755308560053086,0.008792302587923,0.174187126741871,0.104180491041805,0.058576703591809,0.026571282575370,0.061742254153570,0.892675483214649,7.221268032786890,67.745450000000005,11.434466215914544,228.901638393136238,0.000000000000000,488.448814683724777,3139676.554676280822605,0.397672354825208,4.777100993330736,2017197.000000000000000,0.000000000000000,446.637468389582011,6028,5958,4454,1957,1966,3280,6028,0.674349144273730,1.035988034205667,1871,0.310384870603849,349,135,0.041158536585366,748,0.124087591240876,52,275,215,0.035666887856669,1110,0.184140676841407,0.170256410256410,0.255650304599242,3.975251923561376,1755.000000000000000,0.000000000000000,2017197.000000000000000,0.000000000000000,0,0,0,0,6028,4553,53,628,1050,0.069055036827069,0.000215023949500
36059409000,059,409000,25080000.000000000000000,0,1,0,0,0,0.720659380039419,0.015051066117183,0.161798960759720,0.118616735352087,0.064371525909987,0.034751037344398,0.096274010645684,0.929718875502008,7.184380327868850,67.844489999999993,11.543806425830040,152.840710704353882,0.000000000000000,524.682870615657748,3054851.223490484990180,0.402654551677004,5.079605990130559,2348692.000000000000000,0.000000000000000,446.637468389582011,5581,5577,4321,1928,1992,2970,5581,0.710225671670463,1.087347444638857,1800,0.322522845368214,359,116,0.039057239057239,638,0.114316430747178,67,416,327,0.058591650241892,1214,0.217523741265006,0.168205128205128,0.265210964172342,2.059710435583183,1852.000000000000000,0.000000000000000,2348692.000000000000000,0.000000000000000,0,0,0,0,5581,4022,84,662,903,0.075225708880977,0.000250349786500
36059409100,059,409100,21200000.000000000000000,0,0,0,0,0,0.730133439553874,0.023700458076080,0.213304122684724,0.070503883688508,0.080719280719281,0.008938547486034,0.073210858239649,0.891171571349250,7.179422131147540,67.663129999999995,11.401839238203156,148.374156715935641,0.000000000000000,607.330843906172845,3176875.844181132968515,0.147701812507451,3.664143258704948,1913818.000000000000000,41299.000000000000000,446.637468389582011,5021,5005,3647,1790,1801,3062,5021,0.767672682481725,1.018357207815791,1659,0.330412268472416,404,176,0.057478772044415,541,0.107747460665206,16,267,286,0.056960764787891,754,0.150169288986258,0.174358974358974,0.257000938682409,1.664281723461849,1605.000000000000000,0.000000000000000,1913818.000000000000000,41299.000000000000000,0,0,0,0,5021,3666,119,354,1071,0.076262735877616,0.000208364496500
36059409200,059,409200,21800000.000000000000000,0,0,0,0,0,0.773185311699402,0.004269854824936,0.155764304013664,0.083518360375747,0.092836382287571,0.022022022022022,0.045918367346939,0.886330230279275,7.188670218579230,67.780360000000002,10.976309409484106,168.002648205334424,0.000000000000000,564.645300284663676,2945331.126620068680495,0.385060357918859,5.108003011636979,2030541.000000000000000,0.000000000000000,446.637468389582011,5855,5849,4508,1998,2041,3754,5855,0.677567228280061,0.924367228691620,1501,0.256362083689155,543,193,0.051411827384124,459,0.078394534585824,44,207,325,0.055508112724167,921,0.157301451750640,0.176410256410256,0.256333062769109,1.893766783194022,1809.000000000000000,0.000000000000000,2030541.000000000000000,0.000000000000000,0,1,0,0,5855,4527,25,489,912,0.073955901945881,0.000216419681500
36059409300,059,409300,15680000.000000000000000,0,0,0,0,0,0.825191570881226,0.018678160919540,0.154932950191571,0.027298850574713,0.113053892215569,0.012381646030590,0.065239903348291,0.925362318840580,7.146812841530050,67.746150000000000,10.724634292718273,136.795346314212395,0.000000000000000,655.369014698061733,3066467.879609376657754,0.000000000000000,4.024373653411889,1433536.000000000000000,23365.000000000000000,446.637468389582011,4176,4175,2897,1373,1380,2439,4176,0.673327692976012,0.863885760484092,922,0.220785440613027,472,109,0.044690446904469,314,0.075191570881226,17,189,346,0.082854406130268,775,0.185584291187739,0.157948717948718,0.260787886364838,1.598441760790944,1277.000000000000000,0.000000000000000,1433536.000000000000000,23365.000000000000000,0,0,0,0,4176,3446,78,114,647,0.054939722299150,0.000155256464500
36059409400,059,409400,14920000.000000000000000,0,0,0,0,0,0.783341024457776,0.015689893862483,0.153668666359022,0.075680664513152,0.138882448411778,0.000000000000000,0.052361396303901,0.895877009084556,7.142106557377050,67.808080000000004,10.430073844061956,125.967628347663720,0.000000000000000,647.008991264819997,3136550.641158421058208,0.000000000000000,4.125807894507589,1391381.000000000000000,0.000000000000000,446.637468389582011,4334,4313,2922,1388,1431,2705,4334,0.813556417457937,0.838436557874585,1140,0.263036455929857,599,181,0.066913123844732,285,0.065759113982464,0,153,213,0.049146285186894,651,0.150207660359945,0.163076923076923,0.270675112450806,1.605254281518328,1282.000000000000000,0.000000000000000,1391381.000000000000000,0.000000000000000,0,0,0,0,4334,3395,68,328,666,0.052366421718724,0.000148278018000
36059409500,059,409500,15680000.000000000000000,0,0,0,0,0,0.928857715430862,0.006012024048096,0.076402805611222,0.039579158316633,0.081412825651303,0.008688783570300,0.042130919220056,0.903890160183066,7.131151912568310,67.848579999999998,10.835081829744226,111.697016186291364,0.000000000000000,698.265606640952910,3785573.669381435960531,0.911996373486080,3.903753658908435,1456614.000000000000000,0.000000000000000,446.637468389582011,3992,3992,2872,1266,1311,2485,3992,0.428011755904929,0.923006882783616,498,0.124749498997996,325,65,0.026156941649899,379,0.094939879759519,11,121,254,0.063627254509018,552,0.138276553106212,0.175384615384615,0.269528960867456,1.544270034864567,1185.000000000000000,0.000000000000000,1456614.000000000000000,0.000000000000000,0,0,0,0,3992,3708,24,158,305,0.078002147068484,0.000155217446500
36059409600,059,409600,23440000.000000000000000,0,1,0,1,0,0.816543160424594,0.012016823552974,0.240336471059483,0.027037852994192,0.075422365245374,0.025492468134415,0.028538147932440,0.840677966101695,7.141347814207650,67.628129999999999,10.616754996480555,109.254408859381158,0.000000000000000,765.999705761320342,3587703.475260106381029,0.096633808181864,2.904299280813233,2135555.000000000000000,23421.000000000000000,446.637468389582011,4993,4972,3434,1726,1770,2369,4993,0.738420699012690,0.743621053817052,1605,0.321450030042059,375,32,0.013507809202195,414,0.082916082515522,44,98,300,0.060084117764871,957,0.191668335669938,0.146666666666667,0.258211400089082,1.295584668111162,1488.000000000000000,0.000000000000000,2135555.000000000000000,23421.000000000000000,0,0,0,0,4993,4077,60,135,1200,0.074018905423682,0.000230041399000
36059409700,059,409700,18360000.000000000000000,0,0,0,0,0,0.863867684478371,0.000508905852417,0.102798982188295,0.038422391857506,0.063358778625954,0.036848792884371,0.041110330288124,0.725609756097561,7.111413661202190,67.774990000000003,9.785018638469287,102.208052600782040,0.000000000000000,873.432508330033329,3761680.566537272185087,0.000000000000000,3.065237503863261,1728447.000000000000000,0.000000000000000,446.637468389582011,3930,3930,2846,1574,1640,2195,3930,0.419069844956928,0.760691023304229,585,0.148854961832061,249,114,0.051936218678815,389,0.098982188295165,58,117,351,0.089312977099237,851,0.216539440203562,0.133333333333333,0.265266557579992,1.331432751547236,1190.000000000000000,0.000000000000000,1728447.000000000000000,0.000000000000000,0,0,0,0,3930,3395,2,151,404,0.070082715340467,0.000184155919000
36059409800,059,409800,17560000.000000000000000,6,0,0,0,0,0.049686520376176,0.747962382445141,0.051097178683386,0.084639498432602,0.103296703296703,0.003170577045022,0.079982612475549,0.909604519774011,7.309513032786890,66.417079999999999,11.055542383869284,133.062392486580308,0.000000000000000,4.879124219823158,5586507.538816201500595,1.477413691624274,3.464225148882850,1567566.000000000000000,83143.000000000000000,446.637468389582011,6380,6370,4601,1577,1593,3869,6380,1.869052790397281,0.974083584086812,6104,0.956739811912226,658,247,0.063840785732747,464,0.072727272727273,5,368,429,0.067241379310345,1048,0.164263322884013,0.181538461538462,0.369184622857066,0.978596351908803,1449.000000000000000,0.000000000000000,1567566.000000000000000,83143.000000000000000,0,0,0,0,6380,317,4772,540,326,0.073721910403792,0.000175854137000
36059409900,059,409900,18320000.000000000000000,5,0,0,0,0,0.160879490568305,0.419800552685330,0.232127838519765,0.200168208578638,0.107633036359258,0.047402351156617,0.102346570397112,0.823946288698247,7.296031557377050,66.310779999999994,10.678285445125200,134.440445497726159,0.000000000000000,5.260006190780540,5176546.124628344550729,1.526050325045612,3.123743075656957,1732538.000000000000000,1051.000000000000000,446.637468389582011,8323,8306,5540,2637,2681,4411,8323,1.799817162306758,0.865095433807316,7557,0.907965877688333,894,244,0.055316254817502,657,0.078937882974889,125,567,202,0.024270094917698,1261,0.151507869758501,0.128205128205128,0.369256969703930,0.848589155540053,2209.000000000000000,0.000000000000000,1733589.000000000000000,0.000000000000000,0,0,0,0,8323,1339,3494,1666,1932,0.073805729656036,0.000184663779500
36059410000,059,410000,16480000.000000000000000,1,0,0,0,0,0.329237189891027,0.289125898446557,0.257361465337352,0.117087873869696,0.123062470643495,0.044395924308588,0.082299546142209,0.602343211578222,7.259858551912570,66.356030000000004,9.622538285959916,127.995592030109876,0.000000000000000,6.250437235767055,5159150.665109209716320,0.194226049202568,2.617541065486255,1528559.000000000000000,0.000000000000000,446.637468389582011,4313,4258,3305,1374,1451,2276,4259,1.533614910546579,0.930362013516795,3116,0.722466960352423,524,84,0.036906854130053,447,0.104954214604367,61,272,203,0.047067006723858,1042,0.241595177370740,0.131282051282051,0.289994030089762,1.028078880529753,874.000000000000000,0.000000000000000,1528559.000000000000000,0.000000000000000,0,0,0,0,4313,1420,1247,505,1110,0.065772055513395,0.000162822551000
36059410100,059,410100,21720000.000000000000000,0,0,0,0,0,0.758183032732131,0.011189044756179,0.144121576486306,0.019873079492318,0.074649298597194,0.036831483350151,0.025319291956083,0.845973782771536,7.223540546448090,66.410190000000000,8.798873310219207,114.468513795458321,0.000000000000000,7.679591640961257,4107104.157439515925944,0.629300317026333,2.360740814883326,2019045.000000000000000,0.000000000000000,446.637468389582011,5988,5988,4463,1982,2136,3467,5988,0.638467503816694,0.753907190221802,1572,0.262525050100200,447,78,0.022497836746467,406,0.067802271209085,73,113,345,0.057615230460922,1209,0.201903807615230,0.154871794871795,0.289593947560533,1.010252144483259,1807.000000000000000,0.000000000000000,2019045.000000000000000,0.000000000000000,0,0,0,0,5988,4540,67,119,863,0.078582393152267,0.000215056901000
36059410200,059,410200,13960000.000000000000000,0,0,0,0,0,0.677706651822989,0.126913442805455,0.165599777344837,0.042582799888672,0.064471113591962,0.014771048744461,0.036978756884343,0.807692307692308,7.193783251366120,66.384219999999999,9.164500412620102,102.716888555059995,0.000000000000000,9.276903267833408,3420512.901321728713810,1.657863313414273,2.219705779297501,1281837.000000000000000,0.000000000000000,446.637468389582011,3593,3583,2542,1354,1430,2145,3583,0.744779817554240,0.837648502500762,1233,0.343167269691066,231,46,0.021445221445221,271,0.075634942785375,20,94,299,0.083217367102700,738,0.205399387698302,0.173333333333333,0.287807510014972,0.941826266717141,1155.000000000000000,0.000000000000000,1281837.000000000000000,0.000000000000000,0,0,0,0,3593,2435,456,153,595,0.053539686457354,0.000136520810500
36059410300,059,410300,13160000.000000000000000,2,0,0,0,0,0.235721047649101,0.283212369832755,0.265856737141054,0.197223098769328,0.071000315556958,0.070223189983669,0.161676646706587,0.779260780287474,7.273181748633880,66.200819999999993,9.800309686099782,139.815374006769957,0.000000000000000,5.623758111564134,4204770.130716488696635,5.868671710761777,3.069212877215608,1246545.000000000000000,0.000000000000000,446.637468389582011,6338,6338,4509,1837,1948,3610,6338,1.568469907052856,1.276259020057553,5251,0.828494793310192,450,190,0.052631578947368,557,0.087882612811612,129,729,203,0.032029031240139,1103,0.174029662354055,0.180512820512820,0.348993157204914,0.831852835364355,1518.000000000000000,0.000000000000000,1246545.000000000000000,0.000000000000000,0,0,0,0,6338,1494,1795,1250,1685,0.054728306477838,0.000132768011000
36059410400,059,410400,14840000.000000000000000,2,0,0,0,0,0.175136825645035,0.426114151681001,0.182955433932760,0.137607505863956,0.056443655022696,0.010347376201035,0.130677290836653,0.834996673320027,7.256444562841530,66.131850000000000,9.240056632197136,146.080890776536222,0.000000000000000,5.874387507669744,3956574.467263811267912,6.658987965169125,2.766722626107312,1434556.000000000000000,0.000000000000000,446.637468389582011,5116,5067,3765,1353,1503,3080,5116,1.614166972917934,0.857974520040343,4501,0.879788897576231,286,98,0.031818181818182,266,0.051993745113370,14,492,136,0.026583268178264,852,0.166536356528538,0.157948717948718,0.353655198284495,0.848941000504660,1255.000000000000000,0.000000000000000,1434556.000000000000000,0.000000000000000,0,0,0,0,5116,896,2180,704,936,0.063507254098456,0.000152777036500
36059410500,059,410500,22040000.000000000000000,6,2,0,0,0,0.311554167667547,0.367523420610137,0.243454239730963,0.141964929137641,0.209624894463876,0.040313949339993,0.066534914361001,0.531396125584502,7.231611666666670,66.191760000000002,9.570008555372166,134.229836880726424,0.000000000000000,7.357652385994969,3744194.561191034503281,4.150419946353693,2.455493394128649,1997208.000000000000000,38959.000000000000000,446.637468389582011,8326,8291,6072,2803,2994,4703,8326,1.833396797214200,1.027691241327866,6341,0.761590199375450,1738,365,0.077610036147140,572,0.068700456401633,113,404,202,0.024261349987989,1317,0.158179197693971,0.162051282051282,0.286411096281180,0.953262106667788,1591.000000000000000,0.000000000000000,1997208.000000000000000,38959.000000000000000,0,0,0,0,8326,2594,3060,1182,2027,0.081701743472540,0.000216849952500
36059410600,059,410600,17760000.000000000000000,2,0,0,0,0,0.458348944673411,0.156488072936181,0.232171849631572,0.165355314100162,0.167438948027552,0.048811013767209,0.100068189566996,0.806739748274462,7.225924562841530,66.255449999999996,9.373007731480186,128.276313185131130,0.000000000000000,7.726542858098170,3584504.785207614768296,1.363499316327076,2.315973680061475,1645017.000000000000000,0.000000000000000,446.637468389582011,8007,7985,5866,2397,2463,4375,8007,1.495369313077141,1.149019049787661,5020,0.626951417509679,1337,190,0.043428571428571,891,0.111277632071937,117,587,381,0.047583364556013,1406,0.175596353190958,0.152820512820513,0.286993280531587,0.920185566459924,1987.000000000000000,0.000000000000000,1645017.000000000000000,0.000000000000000,0,0,0,0,8007,3670,1253,1324,1859,0.059237369422191,0.000175199674000
36059410700,059,410700,15360000.000000000000000,5,3,0,0,0,0.285947490137396,0.230988981091008,0.286627669704802,0.094408923955924,0.193715140797170,0.022314049586777,0.097531363820316,0.795974743488556,7.179158060109290,66.102109999999996,9.127525575828152,128.061894570258147,0.000000000000000,9.751868029617068,2793179.286718788091093,6.719110068870615,1.638181154335105,1413674.000000000000000,0.000000000000000,446.637468389582011,7351,7351,4942,2420,2534,3902,7348,1.767772800550190,1.149524135680533,5499,0.748061488232894,1424,208,0.053305996924654,705,0.095944474686990,54,482,510,0.069378315875391,976,0.132771051557611,0.168205128205128,0.286976917992422,1.766207311813850,2017.000000000000000,0.000000000000000,1413674.000000000000000,0.000000000000000,0,0,0,0,7351,2102,1698,694,2107,0.055264127812057,0.000150522885500
36059410800,059,410800,13760000.000000000000000,0,0,1,1,1,0.460970873786408,0.099611650485437,0.146019417475728,0.309126213592233,0.079213701829506,0.012508229098091,0.063461000838692,0.858566978193146,7.200626775956280,66.107129999999998,8.486668993762212,151.975527355387356,0.000000000000000,8.136854026900394,2905564.779047723393887,1.344367962951541,1.888108089228058,1270439.000000000000000,5654.000000000000000,446.637468389582011,5150,5138,3577,1519,1605,2833,5120,1.197746967866434,0.781396292059656,3048,0.591844660194175,407,89,0.031415460642429,322,0.062890625000000,19,227,234,0.045436893203883,872,0.169320388349515,0.156923076923077,0.286935333191693,2.488002414098613,1378.000000000000000,0.000000000000000,1270439.000000000000000,5654.000000000000000,1,0,0,0,5150,2374,513,1592,752,0.082952485839387,0.000135873109000
36059410900,059,410900,23960000.000000000000000,5,1,0,0,0,0.373870424260989,0.216725379077960,0.151631183948537,0.220094960943483,0.245213662122837,0.024844720496894,0.139508677034032,0.804358593363051,7.230095163934430,66.071960000000004,8.260254114726251,176.046646410585652,0.000000000000000,6.730756840880401,3006925.371271602809429,5.619241920484183,2.337500943458612,2252667.000000000000000,0.000000000000000,446.637468389582011,6529,6529,4437,1932,2019,3332,6529,1.750252505295745,1.272325187507128,4266,0.653392556287333,1601,181,0.054321728691477,602,0.092204012865676,48,619,211,0.032317353346607,1371,0.209986215346914,0.166153846153846,0.313319009212111,1.235481191241281,1624.000000000000000,0.000000000000000,2252667.000000000000000,0.000000000000000,0,0,0,0,6529,2441,1415,1437,990,0.081851566799861,0.000239864450500
36059411000,059,411000,33080000.000000000000000,5,6,0,1,0,0.504686729156389,0.137806281861536,0.413583292221674,0.123992764347969,0.319568822553897,0.261904761904762,0.264053254437870,0.588472622478386,7.210259153005460,65.721059999999994,6.919543765062456,693.155420558985725,0.000000000000000,5.259448955248499,1982102.516224940773100,5.968175207852298,2.587162955414220,3233967.000000000000000,1602743.000000000000000,446.637468389582011,6081,6030,4056,1596,1735,3192,6081,1.972901033106681,2.132099622566409,4050,0.666008880118402,1927,166,0.052005012531328,422,0.069396480841967,418,1071,399,0.065614208189443,555,0.091267883571781,0.191794871794872,0.342021825889152,0.310046248330583,1021.000000000000000,0.000000000000000,3233967.000000000000000,1602743.000000000000000,0,1,7,0,6081,3069,838,754,2515,0.105568939798381,0.000514756970000
36059411100,059,411100,9160000.000000000000000,8,3,0,0,0,0.277832512315271,0.186600985221675,0.522561576354680,0.031724137931034,0.526796347757046,0.268152408339324,0.307374224672640,0.552505147563487,7.170441912568310,65.758080000000007,6.626358686321159,267.901857372907102,0.000000000000000,5.252235091513490,1691383.299582899548113,5.949449022198792,2.359042423220000,896873.000000000000000,0.000000000000000,446.637468389582011,5075,5038,2902,1391,1457,2063,5075,2.687846829221352,2.553377022960972,3847,0.758029556650246,2654,100,0.048473097430926,490,0.096551724137931,373,892,689,0.135763546798030,665,0.131034482758621,0.194871794871795,0.338864351194448,0.252765268986547,805.000000000000000,0.277457757296467,896873.000000000000000,0.000000000000000,0,0,8,0,5075,1410,947,161,2652,0.055331110016488,0.000095442848000
36059411200,059,411200,18680000.000000000000000,0,1,0,1,0,0.850280552894485,0.026960448884631,0.164226084576434,0.010400985356507,0.158341316545778,0.024106066693451,0.033962264150943,0.758503401360544,7.160029098360660,65.880809999999997,6.481858884024045,306.381566304610828,0.000000000000000,6.653610774531950,1924210.379736820701510,3.314920448619148,2.162697317647840,1747711.000000000000000,0.000000000000000,446.637468389582011,7307,7307,4240,2489,2646,3401,7307,0.775656800533989,1.052246736445219,1523,0.208430272341590,1157,240,0.070567480152896,732,0.100177911591624,60,144,391,0.053510332557821,1177,0.161078417955385,0.178461538461539,0.259989974915108,0.555068741401139,2007.000000000000000,0.000000000000000,1747711.000000000000000,0.000000000000000,0,0,0,0,7307,6213,197,76,1200,0.063293380565613,0.000186012572000
36059411301,059,411301,21080000.000000000000000,0,0,0,0,0,0.905692233478051,0.069946936806561,0.051857211770381,0.010130246020260,0.061022672455379,0.039443155452436,0.046993229788929,0.238795518207283,7.229458961748630,65.905889999999999,7.629152334102665,421.065447225502396,0.000000000000000,6.064266684389711,2541825.294763788580894,1.517928652599779,2.535874985056266,2027545.000000000000000,524597.000000000000000,446.637468389582011,4146,4146,2511,1293,1428,1944,4146,0.383431408960369,0.731703158122377,544,0.131210805595755,253,93,0.047839506172840,400,0.096478533526290,51,118,311,0.075012059816691,622,0.150024119633382,0.126153846153846,0.357815500218839,0.910489079971799,341.000000000000000,0.000000000000000,2027545.000000000000000,524597.000000000000000,0,0,0,0,4146,3755,290,42,215,0.117044090750384,0.000271698664500
36059411302,059,411302,27560000.000000000000000,0,1,1,1,1,0.951471509079524,0.039135879774577,0.007201001878522,0.007357545397621,0.058647327762888,0.007146503318019,0.016124968505921,0.603087649402390,7.184035737704920,65.934510000000003,6.795546282743531,264.461560433505213,0.000000000000000,7.173433072286858,2212411.348935796413571,0.000000000000000,2.083037913509421,2496333.000000000000000,87180.000000000000000,446.637468389582011,6388,6343,3969,1959,2008,3177,6388,0.248517262696995,0.498864681946768,344,0.053850970569818,372,192,0.060434372049103,429,0.067157169693175,14,64,439,0.068722604884158,1135,0.177676894176581,0.123076923076923,0.262677673962825,1.901926579867178,1211.000000000000000,0.000000000000000,2496333.000000000000000,87180.000000000000000,1,0,0,0,6388,6078,250,47,46,0.090344617414539,0.000275022037000
36059411400,059,411400,23280000.000000000000000,0,0,1,1,1,0.772752888137504,0.049309664694280,0.098619329388560,0.003803888419273,0.065028901734104,0.009692132269099,0.055335968379447,0.598408488063660,7.137950737704920,65.958129999999997,5.889687670985555,164.006434721489029,0.000000000000000,9.025946081008692,1841660.742861684877425,0.789689826138509,1.515256529298361,2159836.000000000000000,0.000000000000000,446.637468389582011,7098,6920,3795,1754,1885,3103,6920,0.565483654549472,0.745538693610117,1663,0.234291349675965,450,94,0.030293264582662,322,0.046531791907514,17,210,475,0.066920259227952,850,0.119752042828966,0.167179487179487,0.242892115660079,2.532240789955800,1128.000000000000000,0.000000000000000,2159836.000000000000000,0.000000000000000,1,0,0,0,7098,5485,350,27,700,0.107550557310741,0.000229894083500
36059411500,059,411500,39560000.000000000000000,0,0,0,0,0,0.861554122836783,0.022734984730234,0.072616219884628,0.051238547675602,0.047845266372582,0.014207650273224,0.010010537407798,0.722560975609756,7.107879016393440,66.144739999999999,5.461257991057176,122.482332034123075,0.000000000000000,13.859795921119510,1760191.436663778498769,0.503903615248133,1.337104458750915,4168774.000000000000000,563224.000000000000000,446.637468389582011,2947,2947,1898,915,984,1508,2947,0.380551637589553,0.433649199113363,445,0.151001017984391,141,56,0.037135278514589,159,0.053953172718018,13,19,161,0.054631828978622,536,0.181879877841873,0.120000000000000,0.246524465715807,1.110256990526055,711.000000000000000,0.000000000000000,4168774.000000000000000,563223.000000000000000,0,0,0,0,2947,2539,67,151,214,0.136196700138391,0.000503668876500
36059411600,059,411600,93360000.000000000000000,0,2,0,0,0,0.966632216152370,0.000295290122545,0.019636793149269,0.009596928982726,0.038092425808357,0.000000000000000,0.034473471586318,0.437817845584836,7.063367049180330,65.984409999999997,5.810033468794659,171.356955947334427,0.000000000000000,6.360331010822311,1571468.085300905164331,0.210017732173369,1.694274297821737,9628551.000000000000000,2385190.000000000000000,446.637468389582011,6773,6773,3713,1962,2163,2335,6773,0.164382981137499,0.373448509910454,249,0.036763620256902,258,118,0.050535331905782,403,0.059500959692898,0,128,401,0.059205669570353,1340,0.197844382105419,0.102564102564103,0.247977787990003,0.328948977632666,947.000000000000000,0.000000000000000,9628551.000000000000000,2385189.000000000000000,0,0,0,0,6773,6547,2,65,133,0.165957313317783,0.001278253065000
36059411700,059,411700,24800000.000000000000000,0,2,1,1,1,0.712911725955204,0.081554677206851,0.082872200263505,0.122002635046113,0.150197628458498,0.075268817204301,0.092319479027006,0.747121873759428,7.147414726775960,66.188879999999997,7.039115944042643,134.428482764403725,0.000000000000000,11.875843836384323,2359286.078911428805441,4.751976979102396,1.525812578587878,2280770.000000000000000,45437.000000000000000,446.637468389582011,7590,7590,5221,2418,2519,3705,7590,0.920951114143487,1.120549575774598,2347,0.309222661396574,1140,199,0.053711201079622,765,0.100790513833992,182,482,510,0.067193675889328,1267,0.166930171277997,0.149743589743590,0.276216649799981,4.205225178313629,1882.000000000000000,0.000000000000000,2280770.000000000000000,45437.000000000000000,1,0,0,0,7590,5411,619,926,629,0.107689955155482,0.000247644995000
36059411800,059,411800,19160000.000000000000000,0,2,0,0,0,0.862739143638020,0.032796841785606,0.144549043425448,0.045703006377164,0.096936442615455,0.000000000000000,0.033340411977065,0.712739383846794,7.177777240437160,66.285160000000005,9.148680708601979,106.921334521971644,0.000000000000000,10.703526798921800,3260266.623264504596591,3.402508433921795,2.044325206389307,1781966.000000000000000,0.000000000000000,446.637468389582011,6586,6561,4709,2311,2402,3464,6586,0.662363981777962,0.818029016529366,1584,0.240510173094443,636,128,0.036951501154734,680,0.103249316732463,0,157,527,0.080018220467659,1239,0.188126328575767,0.152820512820513,0.286653807600331,0.873166704784424,1712.000000000000000,0.000000000000000,1781966.000000000000000,0.000000000000000,0,0,0,0,6586,5682,216,301,952,0.061779532494534,0.000189762083000
36059411901,059,411901,9360000.000000000000000,0,0,0,0,0,0.694579780755177,0.064859926918392,0.216504263093788,0.045676004872107,0.207064555420219,0.000000000000000,0.092848676412485,0.488502175264139,7.150651857923500,66.273430000000005,9.494834280683463,107.125655688201945,0.000000000000000,15.999447765459772,2877912.531759211793542,1.943952754480861,1.587074118954701,861449.000000000000000,0.000000000000000,446.637468389582011,3284,3284,2531,1436,1609,1823,3284,1.117440732607392,1.308725512737942,1099,0.334652862362972,680,76,0.041689522764674,469,0.142813641900122,0,235,78,0.023751522533496,882,0.268574908647990,0.179487179487180,0.280609299782193,0.849370658454069,786.000000000000000,0.000000000000000,861449.000000000000000,0.000000000000000,0,0,0,0,3284,2281,213,150,711,0.053147832085761,0.000091723598500
36059411902,059,411902,8640000.000000000000000,2,0,0,0,0,0.498636250929829,0.102405157451029,0.227374163153980,0.196379866104637,0.182742375402926,0.036674816625917,0.122470341939986,0.873508353221957,7.153721338797810,66.188130000000001,8.722854067664445,111.056293608862802,0.000000000000000,13.987265956321192,2769988.049154061824083,7.219509859174225,1.494383570232727,819057.000000000000000,0.000000000000000,446.637468389582011,4033,4033,2866,1227,1257,2124,4033,1.385556103904950,1.385652341085376,2161,0.535829407389040,737,67,0.031544256120527,531,0.131663773865609,45,351,137,0.033969749566080,1161,0.287875030994297,0.180512820512820,0.286252199948862,1.014946512955365,1098.000000000000000,0.000000000000000,819057.000000000000000,0.000000000000000,0,0,1,0,4033,2011,413,792,917,0.066035861406193,0.000087207073500
36059412000,059,412000,19280000.000000000000000,0,1,0,0,0,0.558005003126954,0.079424640400250,0.303158223889931,0.079580988117573,0.114733542319749,0.034516285853184,0.095518619819062,0.807050092764378,7.154868715846990,66.406549999999996,8.867551608549482,102.650165099595341,0.000000000000000,14.016480220428750,3165849.034693972207606,2.145947382625906,1.760563269802773,1812673.000000000000000,0.000000000000000,446.637468389582011,6396,6380,4753,2057,2156,3821,6396,1.128331044525543,1.113977257028250,3147,0.492026266416510,732,163,0.042658989793248,773,0.120856785490932,71,454,522,0.081613508442777,941,0.147123202001251,0.158974358974359,0.275456221875296,0.797577628039910,1740.000000000000000,0.000000000000000,1812673.000000000000000,0.000000000000000,0,0,0,0,6396,3569,508,509,1939,0.062965374123140,0.000193023856500
36059412100,059,412100,18680000.000000000000000,0,0,0,0,0,0.820732657833203,0.086827747466875,0.078721745908028,0.057989088074825,0.129911280101394,0.035840882237101,0.077089181602246,0.794659646483641,7.120765628415300,66.394319999999993,7.822327969467658,103.884307535498706,0.000000000000000,27.358280523293441,2345048.340658850502223,0.540987942074827,1.298577987101637,1714382.000000000000000,0.000000000000000,446.637468389582011,6415,6312,4631,2539,2659,3494,6312,0.732688030824592,0.793339797155759,1469,0.228994544037412,820,215,0.061534058385804,589,0.093314321926489,91,357,328,0.051130163678878,1237,0.192829306313328,0.114871794871795,0.275783149638151,0.743433609293395,2113.000000000000000,0.000000000000000,1714382.000000000000000,0.000000000000000,0,0,0,0,6415,5265,557,372,505,0.067984957685415,0.000182521332500
